HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spndng_Per_Dsg_Unt_2023,Avg_Spndng_Per_Clm_2023,Avg_Spndng_Per_Bene_2023,Outlier_Flag_2023,Tot_Spndng_2024,Tot_Dsg_Unts_2024,Tot_Clms_2024,Tot_Benes_2024,Avg_Spndng_Per_Dsg_Unt_2024,Avg_Spndng_Per_Clm_2024,Avg_Spndng_Per_Bene_2024,Outlier_Flag_2024,Avg_DY24_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_23_24,CAGR_Avg_Spnd_Per_Dsg_Unt_20_24,spending_growth,is_new_drug
J2781,"Injection, pegcetacoplan, intravitreal, 1 mg",Syfovre,Pegcetacoplan/PF,,,,,,,,,,,,,,,,,,,,,,,,,76651580.03,508910.0,28702.0,17414.0,150.6191272,2670.600656,4401.721605,0.0,403855394.8,2751040.0,148576,29338.0,146.8009898,2718.173829,13765.60757,0,149.448,-0.025349619,-0.025349619,,True
J2782,"Injection, avacincaptad pegol, 0.1 mg",Izervay,Avacincaptad Pegol Sodium/PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190365232.8,1757168.0,73172,18308.0,108.3363872,2601.613086,10397.92619,0,110.429,,,,True
J2783,"Injection, rasburicase, 0.5 mg",Elitek,Rasburicase,15184840.31,53342.0,2953.0,1835.0,284.669497,5142.174165,8275.117335,0.0,13796620.52,46164.0,2726.0,1798.0,298.8610285,5061.122715,7673.315083,0.0,13330218.62,41528.0,2606.0,1704.0,320.9935133,5115.202847,7822.898251,0.0,11795774.12,34355.0,2337.0,1576.0,343.3495596,5047.400137,7484.628249,0.0,10616813.93,29294.0,2076,1455.0,362.4228146,5114.072221,7296.779333,0,369.23625,0.055550544,0.06223021,-9.142142832320644,False
J2785,"Injection, regadenoson, 0.1 mg",Lexiscan*,Regadenoson*,121070244.0,2059432.5,521909.0,517080.0,58.7881584,231.9757736,234.1421908,0.0,131961555.8,2224787.4,563067.0,557917.0,59.31423191,234.3620844,236.5254255,0.0,131026259.1,2163167.4,546824.0,542034.0,60.5714838,239.6132195,241.7307016,0.0,118734034.0,2209139.0,558033.0,553162.0,53.74674656,212.7724238,214.6460421,0.0,15267151.38,2245128.4,568842,563958.0,6.80012394,26.83900166,27.0714333,0,6.9005,-0.873478408,-0.416814465,8.995861774260566,False
J2786,"Injection, reslizumab, 1 mg",Cinqair,Reslizumab,11663481.74,1315637.0,4429.0,512.0,8.86527343,2633.434577,22780.23777,0.0,11402564.53,1253170.0,4199.0,445.0,9.098976619,2715.542875,25623.74052,0.0,11088288.92,1117227.0,3753.0,414.0,9.924830782,2954.513435,26783.30657,0.0,9788940.6,978899.0,3278.0,354.0,9.999949535,2986.253996,27652.37458,0.0,8600042.85,867750.0,2890,302.0,9.910737943,2975.793374,28476.96308,0,10.1975,-0.008921204,0.028261238,-2.2370439275022256,False
J2790,"Injection, rho d immune globulin, human, full dose, 300 micrograms (1500 i.u.)",Hyperrho S-D*,Rho(D) Immune Globulin*,25653.71,333.0,333.0,324.0,77.03816817,77.03816817,79.17811728,0.0,22572.25,289.0,289.0,275.0,78.10467128,78.10467128,82.08090909,0.0,17971.91,229.0,229.0,217.0,78.47995633,78.47995633,82.81986175,0.0,13673.37,175.0,175.0,167.0,78.13354286,78.13354286,81.87646707,0.0,11157.25,143.0,143,141.0,78.02272727,78.02272727,79.12943262,0,79.648,-0.001418284,0.003179838,-12.011751906449396,False
J2791,"Injection, rho(d) immune globulin (human), (rhophylac), intramuscular or intravenous, 100 iu",Rhophylac,Rho(D) Immune Globulin,3271.81,693.0,54.0,49.0,4.721226551,60.58907407,66.77163265,0.0,3351.55,817.0,50.0,47.0,4.102264382,67.031,71.30957447,0.0,3051.04,650.0,46.0,45.0,4.693907692,66.32695652,67.80088889,0.0,2484.61,513.0,37.0,35.0,4.843294347,67.15162162,70.98885714,0.0,1723.38,364.0,28,28.0,4.73456044,61.54928571,61.54928571,1,4.7955,-0.022450402,0.000705314,2.437183088260022,False
J2792,"Injection, rho d immune globulin, intravenous, human, solvent detergent, 100 iu",Winrho SDF,Rho(D) Immune Globulin/Maltose,667336.95,23361.0,123.0,37.0,28.56628355,5425.503659,18036.13378,0.0,483236.21,17402.0,88.0,30.0,27.76900414,5491.320568,16107.87367,0.0,399561.72,12805.0,63.0,18.0,31.20357048,6342.249524,22197.87333,0.0,382935.66,11582.0,56.0,16.0,33.06299948,6838.136786,23933.47875,0.0,295914.62,9102.0,43,16.0,32.51094485,6881.735349,18494.66375,0,32.916,-0.016697052,0.032865954,-27.587373964531704,False
J2794,"Injection, risperidone (risperdal consta), 0.5 mg",Risperdal Consta*,Risperidone Microspheres*,3899551.79,452904.0,5451.0,654.0,8.610106756,715.382827,5962.617416,0.0,3340582.76,369115.0,4803.0,567.0,9.050249272,695.5200416,5891.680353,0.0,2852736.27,272813.0,3667.0,389.0,10.45674609,777.9482602,7333.512262,0.0,2569863.1,229350.0,3316.0,335.0,11.20498409,774.9888721,7671.233134,0.0,1968421.41,178901.0,2607,263.0,11.00285303,755.0523245,7484.492053,0,11.9485,-0.018039388,0.063222587,-14.334186596352405,False
J2795,"Injection, ropivacaine hydrochloride, 1 mg",Naropin*,Ropivacaine HCL/PF*,28822.65,376291.5,19873.0,12652.0,0.076596601,1.450342173,2.27811018,0.0,40586.92,519900.7,23400.0,15037.0,0.078066677,1.734483761,2.699136796,0.0,48870.13,644896.5,27490.0,18104.0,0.075779803,1.777742088,2.699410628,0.0,53355.69,723309.5,26341.0,17234.0,0.073766057,2.025575719,3.095955089,0.0,48140.72,707372.0,16024,9909.0,0.068055733,3.004288567,4.85828237,0,0.069,-0.077411271,-0.029123914,40.816059592022235,False
J2796,"Injection, romiplostim, 10 micrograms",NPlate,Romiplostim,232041197.0,3314914.0,79226.0,4622.0,69.99916046,2928.851602,50203.63414,0.0,248357392.0,3321767.8,82730.0,4961.0,74.76663239,3002.023353,50061.9617,0.0,283987978.8,3357690.4,83240.0,5256.0,84.57836933,3411.676823,54031.19839,0.0,323220820.4,3528680.5,86562.0,5764.0,91.59821084,3733.980505,56075.78425,0.0,362499336.2,3744741.8,92588,6523.0,96.80222443,3915.187024,55572.48753,0,98.56875,0.056813485,0.084421518,7.03159404922394,False
J2798,"Injection, risperidone, (perseris), 0.5 mg",Perseris,Risperidone,5131.62,516.0,13.0,12.0,9.945,394.74,427.635,1.0,28038.69,3017.0,31.0,11.0,9.293566457,904.473871,2548.971818,1.0,56727.43,8889.0,51.0,22.0,6.381756103,1112.302549,2578.519546,1.0,33654.83,8991.0,66.0,29.0,3.743168724,509.9216667,1160.511379,1.0,68224.31,8605.0,151,47.0,7.928449739,451.8166225,1451.581064,1,11.9135,1.118111772,-0.055078192,446.3906134904767,False
J2799,"Injection, risperidone (uzedy), 1 mg",Uzedy,Risperidone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100391.21,4982.0,100,41.0,20.15078483,1003.9121,2448.566098,1,24.7385,,,,True
J2800,"Injection, methocarbamol, up to 10 ml",Methocarbamol*,Methocarbamol*,9563.14,1225.0,1163.0,600.0,7.806644898,8.222820292,15.93856667,0.0,8901.6,1203.0,1060.0,629.0,7.399501247,8.397735849,14.15198728,0.0,7455.37,1162.5,1083.0,591.0,6.413221505,6.883998153,12.61483926,0.0,8728.88,1481.0,1355.0,702.0,5.893909521,6.44197786,12.43430199,0.0,6996.48,1062.0,988,563.0,6.588022599,7.08145749,12.42714032,0,6.794,0.117767854,-0.041542933,-6.917602377461786,False
J2805,"Injection, sincalide, 5 micrograms",Kinevac*,Sincalide*,584162.51,5526.5,5465.0,5404.0,105.7020737,106.8915846,108.0981699,0.0,484209.39,4409.2,4379.0,4348.0,109.8179693,110.5753346,111.3637052,0.0,372661.33,3349.3,3328.0,3321.0,111.2654376,111.9775631,112.2135893,0.0,485144.62,4131.0,4100.0,4093.0,117.4399952,118.3279561,118.530325,0.0,423517.7,3468.2,3417,3409.0,122.1145551,123.9443079,124.2351716,0,132.245,0.039803816,0.036742688,-17.11049892606083,False
J2820,"Injection, sargramostim (gm-csf), 50 mcg",Leukine,Sargramostim,2778908.54,60276.0,6011.0,413.0,46.10306822,462.3038663,6728.592107,0.0,2351485.64,48043.0,4511.0,309.0,48.94543721,521.278129,7609.98589,0.0,1974305.29,37366.0,3658.0,247.0,52.83694508,539.7226053,7993.138826,0.0,1867290.12,33243.0,3166.0,234.0,56.17092681,589.7947315,7979.872308,0.0,1402911.86,23872.0,2540,198.0,58.76809065,552.3275039,7085.413434,0,59.7605,0.046236799,0.062558716,-15.380963203632456,False
J2860,"Injection, siltuximab, 10 mg",Sylvant,Siltuximab,6576948.89,66379.0,661.0,84.0,99.08177119,9949.998321,78297.0106,0.0,8308639.87,77123.0,763.0,76.0,107.732322,10889.43627,109324.2088,0.0,11681692.14,92329.0,849.0,83.0,126.5224593,13759.3547,140743.2788,0.0,12525046.28,91178.0,873.0,82.0,137.3691711,14347.13205,152744.4668,0.0,12646138.12,84569.0,797,86.0,149.5363327,15867.17456,147048.1177,0,152.6195,0.088572724,0.108378878,26.32970103558157,False
J2916,"Injection, sodium ferric gluconate complex in sucrose injection, 12.5 mg",Ferrlecit*,Sodium Ferric Gluconat/Sucrose*,295322.1,149116.0,16568.0,2568.0,1.980485662,17.82484911,115.0008178,0.0,259491.61,125311.0,14955.0,2100.0,2.070780777,17.35149515,123.5674333,0.0,229902.47,119547.0,14166.0,2159.0,1.923113671,16.22917337,106.4856276,0.0,251051.58,119573.0,13277.0,2179.0,2.099567461,18.908758,115.2141258,0.0,250133.17,115789.0,12783,2233.0,2.160249851,19.56764218,112.0166458,0,2.22125,0.028902329,0.021958053,-12.132681570393816,False
J2919,"Injection, methylprednisolone sodium succinate, 5 mg",MethylprednIsolone Sodium Succ*,MethylprednIsolone Sod Succ*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179259.8,4151843.2,177911,92927.0,0.284032836,6.628369241,12.69017401,0,0.290666667,,,,True
J2997,"Injection, alteplase recombinant, 1 mg",Activase*,Alteplase*,56279564.23,705745.0,76241.0,49508.0,79.74489969,738.1797751,1136.777172,0.0,51146680.04,640631.2,70609.0,46340.0,79.83794739,724.3648832,1103.726371,0.0,39948592.23,469060.0,63452.0,41354.0,85.16733942,629.5875974,966.0151915,0.0,27390504.71,315270.0,62136.0,39435.0,86.87951505,440.8153842,694.573468,0.0,19161773.0,216911.0,58839,37622.0,88.33933272,325.6644912,509.3236138,0,90.15175,0.016802783,0.025918354,-9.1203339262245,False
J3000,"Injection, streptomycin, up to 1 gm",Streptomycin Sulfate,Streptomycin Sulfate,,,,,,,,,,,,,,,,,,,,,,,,,360.52,14.0,13.0,11.0,25.75142857,27.73230769,32.77454546,1.0,2604.42,123.0,90,76.0,21.17414634,28.938,34.26868421,1,30.0745,-0.177748672,-0.177748672,,True
J3010,"Injection, fentanyl citrate, 0.1 mg",Fentanyl Citrate,Fentanyl Citrate/PF,400962.24,484153.0,109982.0,63961.0,0.828172582,3.645707843,6.268855084,0.0,290934.65,439523.7,102353.0,61708.0,0.661931655,2.842463338,4.714699067,0.0,274247.58,351947.4,76303.0,51739.0,0.779228885,3.594191316,5.300596842,0.0,261592.25,286441.6,64274.0,45226.0,0.913248111,4.069954414,5.784112015,0.0,180780.68,189342.1,50336,37082.0,0.954783326,3.591478862,4.875159916,0,0.925,0.045480757,0.036205742,-27.440885705347206,False
J3032,"Injection, eptinezumab-jjmr, 1 mg",Vyepti,Eptinezumab-Jjmr,1155142.7,74137.0,604.0,593.0,15.58119023,1912.487914,1947.964081,0.0,12936886.29,830569.0,5118.0,2236.0,15.57593203,2527.722995,5785.727321,0.0,25996801.33,1626578.0,8403.0,3387.0,15.98251134,3093.75239,7675.465406,0.0,45074964.37,2680148.0,12859.0,4835.0,16.8180878,3505.324238,9322.639994,0.0,70625021.55,3941124.0,17819,6392.0,17.92002016,3963.467173,11048.97083,0,18.364,0.065520669,0.035581935,1019.9383669221128,False
J3055,"Injection, talquetamab-tgvs, 0.25 mg",Talvey,Talquetamab-Tgvs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72228765.09,1087521.0,4344,692.0,66.41597274,16627.24795,104376.8282,0,67.66,,,,True
J3060,"Injection, taliglucerase alfa, 10 units",Elelyso,Taliglucerase Alfa,4825582.42,140712.0,229.0,20.0,34.29403619,21072.41231,241279.121,0.0,4479297.68,129757.0,205.0,14.0,34.52066309,21850.23259,319949.8343,0.0,4550834.81,114328.0,183.0,16.0,39.80507671,24867.94978,284427.1756,0.0,5093939.3,121401.0,201.0,12.0,41.95961565,25342.98159,424494.9417,0.0,5035065.26,117941.0,185,12.0,42.69139027,27216.56897,419588.7717,0,44.29625,0.017439974,0.056283326,-7.1760195943353144,False
J3090,"Injection, tedizolid phosphate, 1 mg",Sivextro,Tedizolid Phosphate,80337.03,51952.0,73.0,20.0,1.546370303,1100.50726,4016.8515,0.0,43542.3,27460.0,141.0,20.0,1.585662782,308.8106383,2177.115,0.0,72395.04,42685.0,189.0,24.0,1.696029987,383.0425397,3016.46,0.0,53137.61,31851.0,147.0,19.0,1.66831842,361.4803401,2796.716316,0.0,51551.18,29000.0,149,28.0,1.777626897,345.9810738,1841.113571,0,1.8035,0.065520152,0.035456308,-45.800460883356024,False
J3095,"Injection, telavancin, 10 mg",Vibativ,Telavancin HCL,1871452.82,355061.0,2061.0,251.0,5.270792399,908.0314508,7455.987331,0.0,1353072.6,222251.0,1793.0,180.0,6.088038299,754.6417178,7517.07,0.0,1223976.68,187180.0,1645.0,163.0,6.539035581,744.058772,7509.059387,0.0,1683613.44,244876.0,2108.0,171.0,6.875371372,798.6781025,9845.692632,0.0,1066665.18,155225.0,1362,138.0,6.871735738,783.1609251,7729.457826,0,7.11675,-0.000528791,0.068556855,-27.699347504790424,False
J3101,"Injection, tenecteplase, 1 mg",Tnkase,Tenecteplase,5793903.63,48245.0,1041.0,1030.0,120.0933492,5565.709539,5625.149155,0.0,7358267.14,59133.0,1304.0,1299.0,124.4358842,5642.842899,5664.562848,0.0,13250569.35,97739.0,2187.0,2182.0,135.5709527,6058.787997,6072.671563,0.0,23404561.31,160593.0,3519.0,3510.0,145.7383654,6650.912563,6667.966185,0.0,30455381.62,199573.0,4266,4258.0,152.6027149,7139.095551,7152.5086,0,155.3545,0.047100498,0.061722023,27.000164481506918,False
J3105,"Injection, terbutaline sulfate, up to 1 mg",Terbutaline Sulfate,Terbutaline Sulfate,469.08,222.0,214.0,128.0,2.112972973,2.191962617,3.6646875,0.0,511.69,178.0,169.0,98.0,2.874662921,3.027751479,5.221326531,0.0,529.27,126.0,113.0,63.0,4.200555556,4.68380531,8.401111111,1.0,154.94,57.0,49.0,39.0,2.718245614,3.162040816,3.972820513,1.0,214.21,46.0,40,27.0,4.65673913,5.35525,7.933703704,0,4.95275,0.713141412,0.218419923,9.083738381512752,False
J3111,"Injection, romosozumab-aqqg, 1 mg",Evenity (2 Syringes),Romosozumab-Aqqg,118098743.6,13130654.0,63882.0,11261.0,8.994125017,1848.701412,10487.41174,0.0,195888958.6,21387556.1,103241.0,19410.0,9.159015538,1897.395014,10092.16685,0.0,297475909.6,31580652.7,151918.0,28012.0,9.419561795,1958.134715,10619.58838,0.0,451203842.3,45313876.8,217549.0,39629.0,9.95729949,2074.033171,11385.69841,0.0,639373585.4,59614546.1,285908,52146.0,10.72512712,2236.291343,12261.22014,0,10.936,0.077112036,0.044986987,65.86879134250164,False
J3121,"Injection, testosterone enanthate, 1 mg",Testosterone Enanthate,Testosterone Enanthate,59135.45,1176171.2,6636.0,1000.0,0.050277927,8.911309524,59.13545,0.0,45424.64,909594.0,5528.0,721.0,0.049939468,8.217192475,63.00227462,0.0,32325.45,702002.5,4191.0,572.0,0.046047486,7.713063708,56.51302448,0.0,28529.6,622541.8,3814.0,557.0,0.045827606,7.480230729,51.22010772,0.0,21369.61,442264.5,3468,515.0,0.048318619,6.1619406,41.49438835,0,0.0495,0.054356185,-0.009888083,-23.185432764948942,False
J3145,"Injection, testosterone undecanoate, 1 mg",Aveed,Testosterone Undecanoate,13078428.92,8870015.0,12380.0,3468.0,1.47445398,1056.415906,3771.173276,0.0,14826932.53,9492671.5,13732.0,3546.0,1.561934649,1079.735838,4181.31205,0.0,16473380.63,9955576.0,14301.0,3741.0,1.654688853,1151.904107,4403.469829,0.0,18639276.04,10444944.0,14579.0,3822.0,1.784526182,1278.501683,4876.838315,0.0,19943400.2,10697425.0,14649,3821.0,1.864317834,1361.417175,5219.419053,0,1.899420166,0.044713074,0.060406016,13.369370439641456,False
J3230,"Injection, chlorpromazine hcl, up to 50 mg",Chlorpromazine HCL,Chlorpromazine HCL,954.1,39.0,37.0,28.0,24.46410256,25.78648649,34.075,1.0,1484.3,48.0,47.0,26.0,30.92291667,31.58085106,57.08846154,0.0,262.06,17.0,15.0,15.0,15.41529412,17.47066667,17.47066667,1.0,392.46,15.0,15.0,14.0,26.164,26.164,28.03285714,1.0,322.55,12.0,11,11.0,26.87916667,29.32272727,29.32272727,1,28.8815,0.027333996,0.023815329,55.570694895713224,False
J3240,"Injection, thyrotropin alpha, 0.9 mg, provided in 1.1 mg vial",Thyrogen,Thyrotropin Alfa,10698001.53,6985.0,5564.0,3304.0,1531.567864,1922.717744,3237.893926,0.0,11030313.26,6951.0,5519.0,3291.0,1586.867107,1998.607222,3351.660061,0.0,11964456.51,6600.0,5266.0,3132.0,1812.796441,2272.019846,3820.069128,0.0,12139008.99,6337.0,5073.0,3032.0,1915.576612,2392.865955,4003.630933,0.0,12348774.67,6226.0,4912,2930.0,1983.420281,2514.001358,4214.598864,0,2045.679,0.035416839,0.066767132,3.1062972749453373,False
J3241,"Injection, teprotumumab-trbw, 10 mg",Tepezza,Teprotumumab-Trbw,65401279.06,220652.0,1384.0,470.0,296.400119,47255.25944,139151.6576,0.0,302693259.2,959146.0,6448.0,1163.0,315.5862186,46943.74368,260269.3545,0.0,308126858.0,981308.9,6454.0,1210.0,313.9957846,47741.99845,254650.2958,0.0,273505773.3,864700.0,5784.0,1057.0,316.3013453,47286.61364,258756.6446,0.0,246465794.9,767684.0,5046,962.0,321.051103,48843.79606,256201.45,0,335.356,0.015016559,0.020173289,362.82467797350745,False
J3243,"Injection, tigecycline, 1 mg",Tigecycline*,Tigecycline*,510008.19,352161.0,2729.0,254.0,1.448224505,186.8846427,2007.90626,0.0,318211.47,304922.0,2495.0,225.0,1.043583179,127.5396673,1414.2732,0.0,80980.65,81727.0,864.0,50.0,0.990867767,93.72760417,1619.613,0.0,48843.2,74306.0,1209.0,49.0,0.657325115,40.39966915,996.8,0.0,39665.96,67367.0,614,41.0,0.588804014,64.60254072,967.462439,0,0.627,-0.104242329,-0.201483825,-37.60659608230998,False
J3245,"Injection, tildrakizumab, 1 mg",Ilumya,Tildrakizumab-Asmn,66825098.4,496376.0,5033.0,1742.0,134.6259658,13277.38891,38361.13571,0.0,144583755.7,1079400.9,10889.0,3590.0,133.9481519,13277.96452,40274.02666,0.0,251905420.1,1863466.0,18733.0,5750.0,135.1811195,13447.14782,43809.63828,0.0,344295529.7,2505612.0,25178.0,7596.0,137.4097545,13674.45904,45325.89912,0.0,413395381.9,3076317.0,30861,9049.0,134.3799686,13395.39814,45684.09569,0,133.53525,-0.022049278,-0.000457129,116.36145574310144,False
J3247,"Injection, secukinumab, intravenous, 1 mg",Cosentyx,Secukinumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54225555.05,3144835.0,12224,3236.0,17.24273453,4435.991087,16756.97004,0,17.5525,,,,True
J3250,"Injection, trimethobenzamide hcl, up to 200 mg",Tigan,Trimethobenzamide HCL,92686.01,2821.0,2720.0,816.0,32.85572847,34.07573897,113.5857966,0.0,104375.55,2817.0,2749.0,643.0,37.05202343,37.9685522,162.3258943,0.0,90027.55,2289.0,2269.0,471.0,39.33051551,39.6771926,191.1412951,0.0,58557.89,1492.0,1445.0,440.0,39.24791555,40.52449135,133.0861136,0.0,28583.85,681.0,649,339.0,41.97334802,44.04291217,84.31814159,0,48.999,0.069441458,0.063140415,12.611978873618584,False
J3260,"Injection, tobramycin sulfate, up to 80 mg",Tobramycin Sulfate,Tobramycin Sulfate,56438.37,15623.0,8368.0,4713.0,3.612518082,6.744547084,11.97504138,0.0,66503.03,15210.6,8276.0,4863.0,4.372150343,8.035648864,13.67530948,0.0,61825.48,23353.6,13812.0,8629.0,2.647364004,4.476214886,7.164848766,0.0,55227.72,21800.5,13948.0,8457.0,2.533323548,3.959544021,6.530415041,0.0,67742.48,28082.2,12247,7168.0,2.412292484,5.531352984,9.450680804,0,2.46875,-0.047775604,-0.09602799,17.83300970598548,False
J3262,"Injection, tocilizumab, 1 mg",Actemra (J3262),Tocilizumab,282175319.7,56792764.4,104501.0,13490.0,4.968508271,2700.216454,20917.36988,0.0,288597502.6,54827761.3,102379.0,13804.0,5.263711225,2818.913084,20906.80257,0.0,344023635.3,59552938.1,113890.0,15085.0,5.776770153,3020.665865,22805.67685,0.0,415957927.2,70950147.5,138597.0,17757.0,5.862678822,3001.204407,23425.01139,0.0,463211739.0,78590858.9,155513,19715.0,5.893964585,2978.604612,23495.39635,0,6.0185,0.005336428,0.043627168,2.2759548591378937,False
J3263,"Injection, toripalimab-tpzi, 1 mg",Loqtorzi,Toripalimab-Tpzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031090.85,53256.0,222,56.0,38.13825391,9149.057883,36269.47946,0,39.0695,,,,True
J3285,"Injection, treprostinil, 1 mg",Remodulin*,Treprostinil Sodium*,163468435.2,2646708.0,12693.0,1097.0,61.76292783,12878.62879,149014.0704,0.0,155903547.6,2522868.0,12447.0,1058.0,61.79615724,12525.39147,147356.8503,0.0,130449989.3,2327237.0,11763.0,998.0,56.05359027,11089.85712,130711.4121,0.0,126521237.3,2318649.0,12654.0,931.0,54.56679182,9998.51725,135898.2141,0.0,121601005.7,2223596.0,12831,909.0,54.68664527,9477.126154,133774.4837,0,55.55775,0.002196454,-0.029962884,-4.627735985081476,False
J3299,"Injection, triamcinolone acetonide (xipere), 1 mg",Xipere,Triamcinolone Acetonide/PF,,,,,,,,,,,,,,,,,474241.53,9293.0,363.0,313.0,51.03212418,1306.450496,1515.148658,0.0,1980830.08,42167.0,1345.0,914.0,46.97583608,1472.736119,2167.210153,0.0,3390119.55,71334.0,2185,1391.0,47.52459627,1551.542128,2437.18156,0,48.537,0.011681755,-0.034977598,,True
J3301,"Injection, triamcinolone acetonide, not otherwise specified, 10 mg",Kenalog*,Triamcinolone Acetonide*,17716679.31,12122853.1,2671527.0,1665840.0,1.461428194,6.631667698,10.63528269,0.0,17098175.18,13481890.6,2961965.0,1850482.0,1.268232749,5.7725784,9.239849499,0.0,18860631.78,16524644.9,3521176.0,2173150.0,1.141363817,5.356344522,8.678936926,0.0,18427807.7,17230416.5,3598118.0,2180734.0,1.069492876,5.121512885,8.450277613,0.0,17462664.16,17881327.3,3675073,2201601.0,0.976586574,4.751650963,7.931802429,0,0.99,-0.086869492,-0.095864926,-3.4910838491663085,False
J3304,"Injection, triamcinolone acetonide, preservative-free, extended-release, microsphere formulation, 1 mg",Zilretta,Triamcinolone Acetonide,51659540.78,2810969.4,70793.0,46226.0,18.37783819,729.7266789,1117.542958,0.0,63872984.1,3588391.5,89035.0,56615.0,17.79989282,717.3918583,1128.19896,0.0,62805233.64,3687371.2,90357.0,54666.0,17.03252269,695.0787835,1148.890236,0.0,62204627.03,3725397.2,90694.0,53468.0,16.69744827,685.8736744,1163.399174,0.0,64847909.81,3745044.6,90238,51173.0,17.31565755,718.631949,1267.229004,0,17.651,0.037024177,-0.014773372,23.642183293910417,False
J3315,"Injection, triptorelin pamoate, 3.75 mg",Trelstar,Triptorelin Pamoate,11316961.73,39803.0,11911.0,5909.0,284.3243406,950.1269188,1915.207604,0.0,23819755.05,55292.0,16074.0,7180.0,430.7993028,1481.880991,3317.514631,0.0,12310846.21,35446.0,10647.0,4602.0,347.3127069,1156.273712,2675.107825,0.0,9957975.96,26561.0,8342.0,3303.0,374.9096781,1193.715651,3014.82772,0.0,11367887.62,25916.0,7918,3298.0,438.6436032,1435.701897,3446.903463,0,438.87825,0.169998079,0.114485545,110.47835645548302,False
J3357,"Ustekinumab, for subcutaneous injection, 1 mg",Stelara (J3357),Ustekinumab,302470724.0,1777919.5,23496.0,6618.0,170.12622,12873.28584,45704.24962,0.0,254253809.7,1590183.5,20651.0,5471.0,159.8896038,12311.93694,46473.00488,0.0,60909299.51,379582.5,5097.0,1942.0,160.4639295,11950.02933,31364.2119,0.0,15158055.48,106137.0,1517.0,444.0,142.8159405,9992.126223,34139.7646,0.0,12233188.15,86544.0,1241,318.0,141.3522388,9857.524698,38469.14513,0,156.14775,-0.010248868,-0.045264965,-15.941018576065566,False
J3358,"Ustekinumab, for intravenous injection, 1 mg",Stelara (J3358),Ustekinumab,11289875.34,1001304.0,2592.0,2391.0,11.27517252,4355.661782,4721.821556,0.0,11992514.59,1110775.0,2836.0,2621.0,10.79652908,4228.672281,4575.549252,0.0,13109461.84,1120721.0,2833.0,2628.0,11.69734648,4627.413286,4988.379696,0.0,12456529.13,1029316.0,2631.0,2405.0,12.10175411,4734.522664,5179.429992,0.0,10295766.21,832771.0,2153,1908.0,12.36326218,4782.055834,5396.103884,0,12.7395,0.021609105,0.023298814,6.2236227490533125,False
J3360,"Injection, diazepam, up to 5 mg",Diazepam,Diazepam,34215.0,4494.5,3719.0,1835.0,7.612637668,9.200053778,18.64577657,0.0,29474.6,4489.5,3774.0,1947.0,6.565229981,7.80990991,15.13846944,0.0,23863.15,3959.6,3024.0,1788.0,6.026656733,7.891253307,13.34628076,0.0,20945.3,3059.0,2232.0,1241.0,6.847106898,9.384094982,16.87775987,0.0,20065.44,3193.4,2217,1310.0,6.283409532,9.050717185,15.31712977,0,5.821,-0.082326357,-0.046841661,-13.854742072190565,False
J3370,"Injection, vancomycin hcl, 500 mg",Vancomycin*,Vancomycin HCL In 5 % Dextrose*,1208309.78,415535.8,31504.0,7561.0,2.90783557,38.35417026,159.8081973,0.0,413085.76,147702.3,25365.0,6596.0,2.796745616,16.28565977,62.6267071,0.0,269585.67,87082.5,18915.0,5428.0,3.095750237,14.25248057,49.66574613,0.0,189444.61,73181.5,17661.0,5396.0,2.588695367,10.72672046,35.10834136,0.0,159481.71,67065.5,16321,5120.0,2.377999269,9.771564855,31.14877148,0,2.261,-0.081390843,-0.049043901,-65.8129258872671,False
J3371,"Injection, vancomycin hcl (mylan), not therapeutically equivalent to j3370, 500 mg",Vancomycin HCL (J3371),Vancomycin HCL,,,,,,,,,,,,,,,,,,,,,,,,,474.18,72.0,18.0,18.0,6.585833333,26.34333333,26.34333333,1.0,116315.31,20102.0,5930,5227.0,5.786255597,19.61472344,22.25278554,0,5.86225,-0.121408742,-0.121408742,,True
